,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,8.3857,8.3857,0.0,1.0,8.3857,,3.2247284881669755e-13
eva,311.8135,311.8135,-0.0,1.0,61.1964,1677.726392766817,-1.180195927144497e-12
ihx,10.0873,3.7477,6.3396,0.3715,-0.0,142.21370617183905,1.6915737225498921
exp,252.2941,252.2941,0.0,1.0,252.2941,,3.57277173972918e-15
cond,,,0.3692,,,1372.6216655474982,0.052736288684748445
tot,311.8135,305.1047,6.7087,0.9785,305.1047,,0.02198829101903295
