,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,9.0308,7.7022,1.3285,0.8529,9.0308,,0.1724884716037278
eva,311.8135,311.8135,0.0,1.0,58.5307,1677.7263927662955,3.1548974399598247e-12
ihx,15.9347,15.9347,0.0,1.0,4.3142,217.2200741296164,1.212084166820646e-13
exp,224.6587,224.6587,-0.0,1.0,224.6587,,-8.549726008054905e-15
cond,,,32.0121,,,1399.2535977343507,4.2919606322941775
tot,311.8135,278.4728,33.3407,0.8931,278.4728,,0.11972682544285318
