,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,9.5465,8.1421,1.4044,0.8529,9.5465,,0.1724884716040538
eva,311.8135,311.8135,0.0,1.0,59.0759,1677.7263927664403,3.276303179142862e-12
ihx,11.5655,11.5655,-0.0,1.0,4.1864,201.66434164502715,-7.793286354755475e-14
exp,256.6549,234.1253,22.5296,0.9122,234.1253,,0.09622901511642083
cond,,,0.0382,,,1389.8852202802307,0.005292514497661216
tot,311.8135,287.8412,23.9723,0.9231,287.8412,,0.08328303438997217
