,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,8.2232,7.0009,1.2223,0.8514,8.2232,,0.1745899331066728
eva,311.8135,235.3373,76.4762,0.7547,-0.0,1677.7263927666709,0.3249641222021528
ihx,19.7098,9.9691,9.7406,0.5058,-0.0,227.43732621621382,0.9770750162434213
exp,218.6227,199.1121,19.5106,0.9108,199.1121,,0.09798779620112731
cond,,,13.9749,,,1486.8375000947003,1.8256309248500884
tot,311.8135,190.8889,120.9246,0.6122,190.8889,,0.6334814162775011
