,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,8.8823,7.576,1.3063,0.8529,8.8823,,0.17242580917051573
eva,311.8135,252.0155,59.7979,0.8082,0.0,1677.7263927666709,0.23727877991027538
ihx,22.5812,12.7576,9.8236,0.565,-0.0,236.20864507293172,0.7700128629420733
exp,215.4653,196.413,19.0523,0.9116,196.413,,0.09700137294047921
cond,,,34.3027,,,1490.195757820537,4.407123380389642
tot,311.8135,187.5306,124.2828,0.6014,187.5306,,0.6627334453542463
