,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,8.3107,7.0881,1.2226,0.8529,8.3107,,0.17248847160376057
eva,311.8135,235.9669,75.8465,0.7568,0.0,1677.7263927665592,0.32142862185630033
ihx,11.5618,11.5618,-0.0,1.0,4.2245,206.02722174426353,-1.67051624342332e-13
exp,238.7962,238.7962,0.0,1.0,238.7962,,4.046090374809736e-15
cond,,,0.0343,,,1443.0163757866735,0.004571076677990504
tot,311.8135,234.71,77.1034,0.7527,234.71,,0.32850511778318425
