,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,7.5479,6.4374,1.1105,0.8529,7.5479,,0.17250349771425094
eva,311.8135,231.5733,80.2402,0.7427,-0.0,1677.7263927666709,0.346500146160731
ihx,26.4141,17.603,8.8111,0.6664,0.0,291.5622298957651,0.5005474851479136
exp,194.6961,177.6399,17.0562,0.9124,177.6399,,0.09601550925865415
cond,,,34.5035,,,1507.6343964484374,4.312148799600251
tot,311.8135,170.092,141.7215,0.5455,170.092,,0.8332047686127857
