,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,9.6062,8.193,1.4132,0.8529,9.6062,,0.17248847160386102
eva,311.8135,311.8135,0.0,1.0,60.0056,1677.7263927666886,2.8162827932569613e-13
ihx,8.4825,8.4825,0.0,1.0,3.0729,169.29074023206402,0.0
exp,256.8895,256.8895,0.0,1.0,256.8895,,0.0
cond,,,0.0384,,,1367.3644865423769,0.005398620509701857
tot,311.8135,310.3619,1.4516,0.9953,310.3619,,0.004676967435822712
