,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,7.7694,6.6265,1.143,0.8529,7.7694,,0.1724852622741332
eva,311.8135,233.6063,78.2071,0.7492,-0.0,1677.7263927666709,0.3347817480865963
ihx,24.2218,13.813,10.4088,0.5703,-0.0,249.6408547967358,0.7535545664515594
exp,195.2541,183.2834,11.9707,0.9387,183.2834,,0.06531243030478029
cond,,,34.5699,,,1502.2124460084744,4.403845004081319
tot,311.8135,175.5139,136.2995,0.5629,175.5139,,0.7765736826774008
