,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,7.0869,7.0869,0.0,1.0,7.0869,,2.0444825194220657e-13
eva,311.8135,235.971,75.8424,0.7568,0.0,1677.726392766707,0.3214055921492926
ihx,11.553,11.553,-0.0,1.0,4.249,206.68610741805432,-8.358976156071587e-14
exp,238.7794,238.7794,0.0,1.0,238.7794,,0.0
cond,,,0.0295,,,1441.7848954041613,0.003938824412195174
tot,311.8135,235.9415,75.872,0.7567,235.9415,,0.3215710768923457
