,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,7.8538,7.8538,0.0,1.0,7.8538,,4.461644604408499e-09
eva,213.6812,213.6812,-0.0,1.0,42.5932,1049.791729188538,-2.284410891587007e-12
ihx,2.6244,0.5922,2.0321,0.2257,0.0,26.141441780173423,3.4313064622433225
exp,157.1409,157.1409,0.0,1.0,157.1409,,3.1705922040272127e-13
cond,,,19.7688,,,857.9114301364896,4.419291364227995
tot,213.6812,191.8803,21.8009,0.898,191.8803,,0.11361717260945206
