,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,7.8709,7.8709,-0.0,1.0,7.8709,,-1.7795712517500803e-13
eva,213.6812,213.6812,-0.0,1.0,46.4925,1049.791729188538,-2.132558729973001e-12
ihx,2.3526,0.2239,2.1288,0.0952,0.0,29.546036729714892,9.509056179835797
exp,172.6732,156.6005,16.0727,0.9069,156.6005,,0.10263512539013
cond,,,0.2577,,,854.5696864212308,0.05921937098815988
tot,213.6812,195.222,18.4592,0.9136,195.222,,0.09455465725503728
