,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,8.4725,7.228,1.2445,0.8531,8.4725,,0.17217597294559403
eva,213.6812,169.8069,43.8743,0.7947,0.0,1049.7917291886472,0.2583772520476413
ihx,4.559,1.7527,2.8063,0.3844,0.0,54.21708243025505,1.601155797830322
exp,153.2057,146.0792,7.1265,0.9535,146.0792,,0.048784969905298445
cond,,,21.0229,,,912.1849593690276,4.421212477170968
tot,213.6812,137.6068,76.0744,0.644,137.6068,,0.5528392708455349
