,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,7.5999,7.2277,0.3722,0.951,7.5999,,0.05149615118724547
eva,213.6812,170.5147,43.1665,0.798,-0.0,1049.7917291888125,0.2531541917702887
ihx,5.2974,2.2059,3.0915,0.4164,0.0,63.936552064264305,1.4014937649092825
exp,153.4992,139.2109,14.2883,0.9069,139.2109,,0.10263758294850164
cond,,,21.1517,,,918.1807256084136,4.41610249460615
tot,213.6812,131.611,82.0702,0.6159,131.611,,0.6235815417946732
