,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,8.3825,7.1512,1.2313,0.8531,8.3825,,0.17217933892082607
eva,213.6812,165.9731,47.7081,0.7767,0.0,1049.7917291883255,0.28744490748331925
ihx,1.1385,1.1385,-0.0,1.0,0.4177,44.76496961002638,-7.775611961587945e-13
exp,172.6736,172.6736,0.0,1.0,172.6736,,0.0
cond,,,0.033,,,885.0829490156458,0.007185645522341132
tot,213.6812,164.7088,48.9724,0.7708,164.7088,,0.29732729418859777
