,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,7.7905,7.7905,-0.0,1.0,7.7905,,-3.764031718350657e-14
eva,213.6812,213.6812,0.0,1.0,40.215,1049.791729188501,6.761036719501741e-13
ihx,1.824,1.824,-0.0,1.0,0.3816,44.30312658343335,-3.220882574248895e-13
exp,161.2977,161.2977,0.0,1.0,161.2977,,5.453989436365462e-15
cond,,,19.5775,,,855.6879979916663,4.298252213951002
tot,213.6812,194.1037,19.5775,0.9084,194.1037,,0.10086083761849741
