,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,7.1929,7.1929,0.0,1.0,7.1929,,4.1762031712193247e-14
eva,213.6812,167.8074,45.8738,0.7853,0.0,1049.7917291883255,0.27337137800906974
ihx,2.1063,2.1063,0.0,1.0,0.7728,64.98548889420655,7.144665970575066e-13
exp,174.2003,157.9854,16.2149,0.9069,157.9854,,0.10263512539012076
cond,,,0.0273,,,898.2263873420042,0.005840331256969478
tot,213.6812,151.5653,62.1159,0.7093,151.5653,,0.40982887979223903
