,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,7.8682,7.8682,0.0,1.0,7.8682,,3.794649421206562e-14
eva,213.6812,213.6812,-0.0,1.0,37.9761,1049.7917291888511,-1.6703737777558227e-12
ihx,3.0039,3.0039,0.0,1.0,0.6754,62.89687472970241,1.9825165800270796e-13
exp,162.9653,147.7962,15.1691,0.9069,147.7962,,0.10263512539013524
cond,,,19.9326,,,871.2122127991605,4.2980605762924995
tot,213.6812,178.5795,35.1017,0.8357,178.5795,,0.1965605038590901
