,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,8.9767,7.6437,1.333,0.8515,8.9767,,0.17438729525789604
eva,249.0295,196.6591,52.3704,0.7897,-0.0,1259.2248678004257,0.26630055032034217
ihx,7.1444,2.8007,4.3436,0.392,0.0,95.14608872838683,1.5508776595277254
exp,189.6272,172.0239,17.6032,0.9072,172.0239,,0.10233022621895257
cond,,,10.332,,,1096.1776642768573,1.8335340265759401
tot,249.0295,163.0472,85.9823,0.6547,163.0472,,0.5273458309418493
