,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,7.6755,7.6755,0.0,1.0,7.6755,,0.0
eva,249.0295,193.1676,55.8618,0.7757,-0.0,1259.2248678009996,0.2891884416990427
ihx,4.2967,0.9541,3.3426,0.2221,0.0,63.02940017047086,3.5034648156177464
exp,197.201,197.201,0.0,1.0,197.201,,1.7800809312481966e-15
cond,,,0.2995,,,1069.6993412407421,0.05493275634951545
tot,249.0295,189.5255,59.5039,0.7611,189.5255,,0.3139626680819713
