,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,8.3794,8.3794,0.0,1.0,8.3794,,4.1079876847013867e-14
eva,249.0295,249.0295,0.0,1.0,46.8591,1259.2248678007554,9.705105886902442e-13
ihx,3.0904,3.0904,-0.0,1.0,1.1232,85.39008358956973,-2.2395052778165532e-13
exp,209.3948,190.2475,19.1473,0.9086,190.2475,,0.10064437370175842
cond,,,0.0317,,,1029.374443402214,0.00592958297171009
tot,249.0295,229.8504,19.179,0.923,229.8504,,0.08344140412428452
