,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,8.3728,8.3728,-0.0,1.0,8.3728,,-2.080815767558843e-13
eva,249.0295,249.0295,-0.0,1.0,45.2171,1259.2248678010465,-1.3169368510332744e-12
ihx,5.3166,2.0602,3.2564,0.3875,-0.0,63.853466794420996,1.580620905483644
exp,185.0345,185.0345,0.0,1.0,185.0345,,0.0
cond,,,23.8943,,,1037.3460490662483,4.414864102194144
tot,249.0295,221.8788,27.1506,0.891,221.8788,,0.12236701082524529
