,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,7.5522,7.5522,-0.0,1.0,7.5522,,-4.7158185223682674e-14
eva,249.0295,194.816,54.2134,0.7823,0.0,1259.2248678008673,0.2782801695268237
ihx,2.9133,2.9133,-0.0,1.0,1.075,84.41308990135983,-2.430878555550195e-13
exp,201.2642,201.2642,0.0,1.0,201.2642,,0.0
cond,,,0.029,,,1064.43783832093,0.005242230830432959
tot,249.0295,194.787,54.2424,0.7822,194.787,,0.2784704772897621
