,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,8.7701,7.4812,1.2889,0.853,8.7701,,0.17228676661781625
eva,249.0295,199.598,49.4314,0.8015,-0.0,1259.2248678008177,0.24765483056245274
ihx,9.6435,6.0244,3.619,0.6247,0.0,131.0699327478427,0.6007261877775537
exp,178.1381,161.8646,16.2735,0.9086,161.8646,,0.10053740862190477
cond,,,25.3221,,,1106.130300074346,4.321006756237708
tot,249.0295,153.0946,95.9349,0.6148,153.0946,,0.6266381638912932
