,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,9.7517,8.3191,1.4326,0.8531,9.7517,,0.17220717675094133
eva,249.0295,208.1616,40.8678,0.8359,-0.0,1259.2248678004257,0.19632741787953112
ihx,8.0081,3.7305,4.2776,0.4658,-0.0,95.48784519186123,1.1466721442416252
exp,186.8713,169.6567,17.2146,0.9079,169.6567,,0.10146740200296968
cond,,,25.3318,,,1099.3199100698162,4.419422725580219
tot,249.0295,159.905,89.1245,0.6421,159.905,,0.5573592594170049
