,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,8.8584,7.5566,1.3018,0.853,8.8584,,0.17227507113922616
eva,249.0295,194.8533,54.1761,0.7825,0.0,1259.2248678008502,0.2780353489316006
ihx,2.9122,2.9122,0.0,1.0,1.0578,83.6208736259132,2.4317928532148715e-13
exp,201.3172,201.3172,-0.0,1.0,201.3172,,-3.539409122750872e-15
cond,,,0.0349,,,1065.7082412503319,0.006308061162961565
tot,249.0295,193.5166,55.5128,0.7771,193.5166,,0.2868634131751913
