,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,8.3149,8.3149,-0.0,1.0,8.3149,,-4.0626810739948096e-14
eva,249.0295,249.0295,0.0,1.0,49.5771,1259.22486780079,1.8096894301616572e-14
ihx,1.7599,1.7599,0.0,1.0,0.6514,61.70888238237439,0.0
exp,207.0844,207.0844,0.0,1.0,207.0844,,0.0
cond,,,0.0314,,,1010.2268356808588,0.005990929684621449
tot,249.0295,248.998,0.0314,0.9999,248.998,,0.0001262436841768759
