,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,8.262,8.262,0.0,1.0,8.262,,0.0
eva,249.0295,249.0295,-0.0,1.0,43.0498,1259.2248678005576,-3.774495097199444e-14
ihx,4.409,4.409,0.0,1.0,1.0327,86.39348099942985,8.031160840241273e-14
exp,189.556,189.556,0.0,1.0,189.556,,0.0
cond,,,23.6529,,,1033.8482942840037,4.295352262840261
tot,249.0295,225.3766,23.6529,0.905,225.3766,,0.10494832121589491
