,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,9.8616,8.4124,1.4492,0.853,9.8616,,0.17227507113904442
eva,249.0295,249.0295,0.0,1.0,52.0583,1259.224867800695,5.382533419423774e-13
ihx,3.068,0.4158,2.6522,0.1355,-0.0,40.59034253479722,6.378408257575681
exp,202.4148,202.4148,-0.0,1.0,202.4148,,-1.642338826943228e-15
cond,,,0.3165,,,1014.6133548574566,0.061304357475840725
tot,249.0295,244.6115,4.418,0.9823,244.6115,,0.018061102490996128
