,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,8.8226,7.5261,1.2965,0.853,8.8226,,0.17227088107987065
eva,249.0295,198.1924,50.8371,0.7959,0.0,1259.2248678004257,0.2565036475197751
ihx,8.3125,3.9248,4.3877,0.4722,0.0,99.11581170049473,1.1179444087765043
exp,175.9892,167.9546,8.0346,0.9543,167.9546,,0.04783804582901135
cond,,,25.3416,,,1100.0929217632358,4.415794351215325
tot,249.0295,159.1319,89.8975,0.639,159.1319,,0.5649244086429389
