,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,9.8306,8.3859,1.4447,0.853,9.8306,,0.17227507113895427
eva,249.0295,249.0295,-0.0,1.0,46.7975,1259.2248678007677,-1.6633631133799704e-12
ihx,3.0888,3.0888,0.0,1.0,1.1034,84.50998595183884,3.387061465966409e-13
exp,209.4758,190.321,19.1547,0.9086,190.321,,0.10064437370175246
cond,,,0.0387,,,1030.8335453059387,0.007237179879716393
tot,249.0295,228.3913,20.6381,0.9171,228.3913,,0.09036308309867998
