,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
comp,1062.9423806601624,959.5934966168959,103.34888404326648,0.9027709441982363,1062.9423806601624,,0.1077006924365673
cond,852.1203040134795,737.5038993650595,114.61640464842003,0.8654926961503232,9.094947017729282e-13,2958.02820925463,0.15541125239757636
ihx,96.96315462218433,61.27645074905589,35.68670387312845,0.6319560351333326,0.0,747.0517866790838,0.5823885593386509
val,63.149108366139004,34.72901314135265,28.420095224786504,0.5499525494484193,0.0,,2.1934735284232056
eva,,,43.36639350550101,,,1895.0858285944682,3.3470343932746296
tot,1062.9423806601615,737.5038993650583,325.4384812951025,0.6938324341786211,1062.9423806601615,,0.4412701838936491
