,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
comp,420.9038,377.4269,43.4768,0.8967,420.9038,,0.11519276719420327
cond,334.5728,334.5728,0.0,1.0,52.8084,1468.5302039740668,6.665672959425589e-13
ihx,31.3719,31.3719,0.0,1.0,9.5039,309.4287864241508,1.333920309663041e-14
val,7.8544,7.8544,0.0,1.0,7.8544,,4.5066599341225807e-13
eva,,,25.4958,,,1117.7931883842443,4.110961745460921
tot,350.737,281.7644,68.9726,0.8033,350.737,,0.24478831493228184
