,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
comp,387.2171,387.2171,0.0,1.0,387.2171,,2.064780924508199e-15
cond,340.6888,281.7644,58.9244,0.827,-0.0,1468.530203973835,0.20912651675929375
ihx,40.1466,40.1466,0.0,1.0,11.9438,349.5563792635841,1.122550586847314e-14
val,9.3552,9.3552,0.0,1.0,9.3552,,0.0
eva,,,25.2293,,,1102.612093693713,4.063158532352929
tot,365.9181,281.7644,84.1537,0.77,365.9181,,0.29866700021233394
