,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
comp,399.7521,358.4601,41.292,0.8967,399.7521,,0.11519276719420334
cond,340.6888,281.7644,58.9244,0.827,0.0,1468.530203973532,0.2091265167542502
ihx,36.7183,36.7183,-0.0,1.0,9.241,309.664372230335,-8.591524044541115e-14
val,8.5303,8.5303,-0.0,1.0,8.5303,,-6.438085620175116e-14
eva,,,0.0,,,1086.549401042858,2.72198263928658e-09
tot,381.9808,281.7644,100.2164,0.7376,381.9808,,0.3556745335715507
