,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
comp,369.3474,369.3474,0.0,1.0,369.3474,,2.290918191707932e-15
cond,340.6888,281.7644,58.9244,0.827,0.0,1468.5302039739818,0.20912651675925928
ihx,42.9534,27.3501,15.6033,0.6367,-0.0,329.48011315288034,0.5705022054594615
val,13.0554,13.0554,-0.0,1.0,13.0554,,-2.575234248070046e-13
eva,,,0.0,,,1112.2381296130143,2.722170933111556e-09
tot,356.2921,281.7644,74.5277,0.7908,356.2921,,0.2645035771939879
