,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
comp,346.3962,346.3962,-0.0,1.0,346.3962,,-3.686436772012683e-15
cond,330.3593,330.3593,0.0,1.0,48.5949,1468.5302039740177,1.1802012838030723e-12
ihx,31.776,31.776,-0.0,1.0,7.9682,296.9101573327305,-2.674429360689904e-13
val,8.0687,8.0687,0.0,1.0,8.0687,,5.150468496140092e-13
eva,,,0.0,,,1186.765817688544,2.722387648645963e-09
tot,281.7644,281.7644,0.0,1.0,281.7644,,6.524126199087304e-11
