,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,7.1458,7.1458,-0.0,1.0,7.1458,,-1.240940937181008e-13
eva,213.6812,165.9267,47.7545,0.7765,-0.0,1049.791729188667,0.2878050479965333
ihx,1.1421,1.1421,0.0,1.0,0.4296,45.54480187700791,1.2965319289597688e-12
exp,172.6159,172.6159,0.0,1.0,172.6159,,0.0
cond,,,0.0271,,,883.8921155407348,0.005891898347613278
tot,213.6812,165.8996,47.7816,0.7764,165.8996,,0.2880150315701015
