,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,7.232,7.232,-0.0,1.0,7.232,,-2.0139296009309814e-13
eva,213.6812,164.0776,49.6036,0.7679,0.0,1049.791729188723,0.3023182889806599
ihx,2.3184,0.1826,2.1359,0.0787,-0.0,28.0995570495479,11.698800572584867
exp,168.916,168.916,0.0,1.0,168.916,,1.5520424502243895e-14
cond,,,0.2577,,,888.1077285039734,0.05695293665308298
tot,213.6812,161.684,51.9972,0.7567,161.684,,0.321597654717781
