,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,9.0579,7.7274,1.3305,0.8531,9.0579,,0.1721793389210099
eva,213.6812,213.6812,0.0,1.0,46.7824,1049.791729188475,1.6504883756440833e-12
ihx,0.5078,0.5078,0.0,1.0,0.1881,26.450004685944243,5.467243505988179e-13
exp,174.4022,174.4022,0.0,1.0,174.4022,,0.0
cond,,,0.0359,,,837.47696119519,0.00827363796793179
tot,213.6812,212.3148,1.3664,0.9936,212.3148,,0.006435859973052901
