,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,9.1685,7.8218,1.3467,0.8531,9.1685,,0.1721793442729211
eva,213.6812,213.6812,0.0,1.0,40.1551,1049.7917291888025,3.645657054624616e-13
ihx,1.8033,1.8033,-0.0,1.0,0.3694,43.401880151175284,-2.1152745333869275e-12
exp,161.3677,161.3677,0.0,1.0,161.3677,,6.290481121809618e-13
cond,,,19.6107,,,857.0679705116593,4.303534188708518
tot,213.6812,192.7238,20.9574,0.9019,192.7238,,0.10874340339444467
