,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,15.7352,13.4236,2.3116,0.8531,15.7352,,0.17220400979501882
eva,483.9179,483.9179,0.0,1.0,89.8757,2105.7490738821543,6.795727698267181e-13
ihx,7.5802,7.5802,0.0,1.0,1.8937,131.5726406936006,7.707652134082723e-13
exp,367.5108,367.5108,0.0,1.0,367.5108,,3.977526827329965e-15
cond,,,38.0612,,,1662.204011113615,6.705268641233346
tot,483.9179,443.5451,40.3728,0.9166,443.5451,,0.09102303178472367
