,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,13.6653,13.6653,-0.0,1.0,13.6653,,-1.5677192276512244e-13
eva,483.9179,483.9179,-0.0,1.0,94.979,2105.7490738823367,-1.1718239930755558e-12
ihx,5.5068,5.5068,0.0,1.0,2.0481,130.31235228481512,2.9169395030880906e-12
exp,400.5107,364.6246,35.8861,0.9104,364.6246,,0.09841927712535765
cond,,,0.0454,,,1657.7626810666718,0.00818575130356436
tot,483.9179,447.9864,35.9315,0.9257,447.9864,,0.08020664661885847
