,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,12.7765,12.1507,0.6258,0.951,12.7765,,0.051503387715206204
eva,483.9179,387.6055,96.3124,0.801,0.0,2105.7490738824913,0.2484805838689272
ihx,19.007,9.9273,9.0797,0.5223,0.0,199.77916881411485,0.9146176839732967
exp,349.2299,317.9368,31.2931,0.9104,317.9368,,0.09842545235484013
cond,,,41.4466,,,1800.588795277149,6.841142788627793
tot,483.9179,305.1603,178.7576,0.6306,305.1603,,0.5857826625618486
