,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,12.8789,12.8789,0.0,1.0,12.8789,,5.485476143374627e-09
eva,483.9179,379.8607,104.0572,0.785,0.0,2105.749073882637,0.2739350556771953
ihx,7.0006,1.6278,5.3728,0.2325,0.0,94.3472321111672,3.300604989707208
exp,386.9656,386.9656,0.0,1.0,386.9656,,9.894343976692305e-13
cond,,,0.4012,,,1731.6623617166003,0.07030181116408585
tot,483.9179,374.0867,109.8312,0.773,374.0867,,0.29359815084715174
