,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,12.4425,12.4425,-0.0,1.0,12.4425,,-7.604746829367742e-13
eva,483.9179,384.7701,99.1478,0.7951,-0.0,2105.749073882226,0.257680495243154
ihx,8.6269,8.6269,-0.0,1.0,3.2308,171.93127895265485,-5.261297060205364e-13
exp,393.9402,358.6428,35.2974,0.9104,358.6428,,0.09841927712534836
cond,,,0.0416,,,1756.317951488426,0.007081634191784758
tot,483.9179,349.4311,134.4868,0.7221,349.4311,,0.3848734359996377
