,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,14.0594,11.9938,2.0656,0.8531,14.0594,,0.17222117769081605
eva,483.9179,388.0951,95.8228,0.802,-0.0,2105.74907388246,0.24690538771138484
ihx,19.5361,12.3829,7.1533,0.6338,0.0,228.4187288637428,0.5776757811592445
exp,351.71,320.2571,31.4529,0.9106,320.2571,,0.09821126592035971
cond,,,41.2257,,,1799.5513687885666,6.729931340668472
tot,483.9179,306.1977,177.7202,0.6327,306.1977,,0.5804098824538475
