,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,16.0286,13.6739,2.3547,0.8531,16.0286,,0.17220400979436526
eva,483.9179,483.9179,-0.0,1.0,94.8624,2105.749073882323,-2.6022794396640776e-13
ihx,5.5117,5.5117,-0.0,1.0,2.0116,129.02471618419182,-3.629818840072134e-12
exp,400.6606,364.7611,35.8995,0.9104,364.7611,,0.09841927712534762
cond,,,0.0572,,,1660.142624839332,0.010311671608711492
tot,483.9179,445.6064,38.3114,0.9208,445.6064,,0.08597593269565258
