,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,14.752,12.5848,2.1672,0.8531,14.752,,0.17220400979855469
eva,483.9179,381.9736,101.9442,0.7893,-0.0,2105.749073882226,0.26688816105816976
ihx,4.7394,4.7394,-0.0,1.0,1.7564,121.49347005442065,-8.78219924635024e-12
exp,392.7498,392.7498,0.0,1.0,392.7498,,1.8923261671478734e-15
cond,,,0.0522,,,1725.9947971845174,0.009044138868645746
tot,483.9179,379.7543,104.1636,0.7847,379.7543,,0.27429211152747474
