,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,11.9801,11.9801,0.0,1.0,11.9801,,0.0
eva,483.9179,387.1402,96.7777,0.8,0.0,2105.74907388246,0.24998111059125064
ihx,12.0014,12.0014,-0.0,1.0,3.2452,181.78241496458665,-1.5798304273618163e-12
exp,355.6042,355.6042,0.0,1.0,355.6042,,6.535168338333904e-15
cond,,,40.2709,,,1758.8798489600283,6.693850481504022
tot,483.9179,346.8692,137.0487,0.7168,346.8692,,0.39510179729346945
