,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,13.2801,13.2801,0.0,1.0,13.2801,,5.6138628474659653e-14
eva,483.9179,483.9179,-0.0,1.0,86.3537,2105.749073882639,-7.482218593384328e-13
ihx,12.2385,12.2385,-0.0,1.0,3.3038,180.6193159443445,-9.205895120046495e-14
exp,368.7621,335.7207,33.0414,0.9104,335.7207,,0.09841927712534705
cond,,,38.7783,,,1693.6509060763972,6.697501915349903
tot,483.9179,412.0982,71.8197,0.8516,412.0982,,0.17427816214488326
