,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
comp,664.8403,598.4929,66.3473,0.9002,664.8403,,0.1108573194700076
cond,560.6925,560.6925,-0.0,1.0,76.7746,2105.749073882468,-3.141579875526454e-13
ihx,62.4844,41.157,21.3274,0.6587,0.0,494.3453430991165,0.5181974625457452
val,16.473,16.473,0.0,1.0,16.473,,1.287617124035023e-13
eva,,,0.0,,,1534.1564352562248,3.381543933755893e-10
tot,571.5926,483.9179,87.6748,0.8466,571.5926,,0.18117693785474115
