,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
comp,597.1294,597.1294,0.0,1.0,597.1294,,2.1667361912255255e-15
cond,564.9569,483.9179,81.0391,0.8566,0.0,2105.749073882501,0.16746447449436877
ihx,79.8714,79.8714,0.0,1.0,18.1316,593.4765400534628,2.418170322733165e-14
val,14.0409,14.0409,-0.0,1.0,14.0409,,-4.5066599341225807e-13
eva,,,0.0,,,1540.7921414401198,3.3805491739258287e-10
tot,564.9569,483.9179,81.0391,0.8566,564.9569,,0.16746447450138546
