,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
comp,696.0114,626.5534,69.458,0.9002,696.0114,,0.11085731947000937
cond,562.6038,562.6038,-0.0,1.0,78.686,2105.749073882521,-1.1809561119884693e-13
ihx,65.6221,65.6221,-0.0,1.0,17.5117,561.1481003214265,-1.9621689014557202e-14
val,12.1615,12.1615,0.0,1.0,12.1615,,6.438085620175116e-14
eva,,,34.2764,,,1518.0967774153557,3.5213081121276826
tot,587.6523,483.9179,103.7344,0.8235,587.6523,,0.21436367993226121
