,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
comp,633.89,633.89,-0.0,1.0,633.89,,-3.970854605797258e-15
cond,564.9569,483.9179,81.0391,0.8566,0.0,2105.7490738821143,0.16746447449301108
ihx,79.0103,79.0103,-0.0,1.0,20.7831,617.9758937252548,-5.5409184956973004e-14
val,14.0498,14.0498,0.0,1.0,14.0498,,5.794277058157603e-13
eva,,,34.1002,,,1506.6919059703403,3.4888013468008334
tot,599.0572,483.9179,115.1393,0.8078,599.0572,,0.23793146268518672
