,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
comp,712.5181515618145,641.412843101901,71.10530845991359,0.9002056181950547,712.5181515618145,,0.11085731947000806
cond,564.9569324389714,483.917879115022,81.03905332394943,0.8565571131695007,-4.547473508864641e-13,2105.749073882468,0.16746447449338264
ihx,71.28771028627239,45.03801775887286,26.249692527399525,0.6317781505116692,-5.413261256314804e-13,549.0809474849631,0.5828340995808617
val,43.85776802969912,25.531985612163098,18.325782417536228,0.5821542399256074,0.0,,1.9243485148566484
eva,,,31.88043571799387,,,1393.2309223206528,3.3476916689897216
tot,712.5181515618156,483.91787911502234,228.60027244679264,0.6791656858906553,712.5181515618156,,0.47239476430350424
