,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,8.5005,8.5005,0.0,1.0,8.5005,,1.902071069314932e-13
eva,281.7644,281.7644,-0.0,1.0,51.0106,1468.5302039740156,-8.198286345265549e-13
ihx,6.3293,6.3293,-0.0,1.0,2.2979,136.6928904689941,-3.1786873599085635e-13
exp,236.9237,215.6731,21.2506,0.9103,215.6731,,0.09853141470604264
cond,,,0.0327,,,1208.049076214328,0.005204927931721671
tot,281.7644,260.4811,21.2833,0.9245,260.4811,,0.08170748756585074
