,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,7.1504,7.1504,0.0,1.0,7.1504,,0.0
eva,281.7644,220.905,60.8593,0.784,0.0,1468.5302039735793,0.2755000137274056
ihx,11.925,11.925,0.0,1.0,3.1656,176.4720480111574,1.4846735106489448e-13
exp,195.6785,195.6785,0.0,1.0,195.6785,,0.0
cond,,,29.2113,,,1276.8364491192142,4.289257229974886
tot,281.7644,191.6938,90.0706,0.6803,191.6938,,0.46986732291732086
