,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,8.4795,7.2327,1.2469,0.853,8.4795,,0.1723915152824624
eva,281.7644,220.9415,60.8229,0.7841,-0.0,1468.530203973413,0.2752897609364062
ihx,16.2235,10.5547,5.6688,0.6506,-0.0,199.7111959363267,0.5370838316161967
exp,192.714,175.4531,17.2609,0.9104,175.4531,,0.09837894471455738
cond,,,29.7914,,,1301.5566341131178,4.316679693556679
tot,281.7644,166.9736,114.7908,0.5926,166.9736,,0.6874789615091612
