,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,8.8468,7.546,1.3008,0.853,8.8468,,0.1723782501371471
eva,281.7644,219.0961,62.6683,0.7776,-0.0,1468.5302039736657,0.28603104557293973
ihx,6.1203,6.1203,-0.0,1.0,2.2237,136.15510776596977,-1.3674919388293898e-13
exp,224.3832,224.3832,0.0,1.0,224.3832,,0.0
cond,,,0.0353,,,1250.7701737417228,0.005431056230904119
tot,281.7644,217.76,64.0044,0.7728,217.76,,0.2939215060142617
