,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,8.4113,8.4113,-0.0,1.0,8.4113,,-2.9250073681912397e-13
eva,281.7644,281.7644,0.0,1.0,49.5071,1468.5302039732478,1.4724012600060444e-12
ihx,9.7642,4.6842,5.0799,0.4797,0.0,116.28922924876969,1.0844778406077569
exp,207.5,207.5,-0.0,1.0,207.5,,-3.952307800246486e-15
cond,,,28.0886,,,1219.9343381221556,4.410092879191353
tot,281.7644,248.5959,33.1685,0.8823,248.5959,,0.13342345940701728
