,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,8.6482,8.6482,0.0,1.0,8.6482,,4.6030705569613134e-14
eva,281.7644,281.7644,-0.0,1.0,52.8344,1468.5302039739036,-1.5528303791077191e-12
ihx,7.8063,2.6841,5.1222,0.3438,0.0,112.27329610756436,1.9083100161406055
exp,232.1169,211.2975,20.8194,0.9103,211.2975,,0.09853141470604398
cond,,,0.3391,,,1213.046507541954,0.054837290769384595
tot,281.7644,255.4837,26.2807,0.9067,255.4837,,0.10286640675052555
