,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,8.6252,8.6252,-0.0,1.0,8.6252,,-4.532175732436812e-14
eva,281.7644,281.7644,-0.0,1.0,55.2896,1468.5302039738363,-2.4677116089431915e-14
ihx,5.7056,1.5489,4.1567,0.2715,0.0,84.33897351774085,2.683564102011932
exp,230.609,230.609,0.0,1.0,230.609,,3.390247906476418e-15
cond,,,0.3344,,,1191.2568449349792,0.05506783656903025
tot,281.7644,277.2734,4.491,0.9841,277.2734,,0.016197110476617312
