,EF [kW],EP [kW],ED [kW],epsilon,P [kW],Q [kW],unavoid ratio
pump,9.9712,8.5051,1.4661,0.853,9.9712,,0.17237825013707095
eva,281.7644,281.7644,0.0,1.0,50.9676,1468.5302039738685,2.9064158949776913e-13
ihx,6.3322,6.3322,-0.0,1.0,2.2725,135.84200326881452,-3.202667643729942e-13
exp,236.9901,215.7335,21.2565,0.9103,215.7335,,0.09853141470604099
cond,,,0.0393,,,1209.5277523592722,0.006258180287417758
tot,281.7644,259.0025,22.7619,0.9192,259.0025,,0.0878830857044541
